Close (BNB),Volume (BNB),Close (BTC),Volume (BTC),Close (USDT),Volume (USDT),Close (ETH),Volume (ETH)
18.30554962158203,188130463,8243.720703125,15868748866,1.0041780471801758,19359959756,174.92098999023438,6815820627
18.195602416992188,234929207,8078.203125,16803377857,1.0044900178909302,20074662023,172.3008575439453,6990951966
16.71117401123047,201092098,7514.671875,21942878958,1.0024490356445312,28104432431,162.4027862548828,9624925919
16.891572952270508,200253301,7493.48876953125,16268708849,1.0074280500411987,22266038845,162.16854858398438,7300917537
18.61605834960937,344418868,8660.7001953125,28705065488,1.0021719932556152,37383241390,181.5232086181641,10358594018
18.88970375061035,292124012,9244.97265625,44496255609,1.0015950202941897,53509128965,179.83547973632812,13831784986
19.345645904541016,292948855,9551.71484375,32593129501,1.004241943359375,40519447549,184.24221801757807,10815941952
19.758319854736328,337867337,9256.1484375,30948255332,1.0028549432754517,38665694771,182.66281127929688,10406734124
20.47710609436035,317609149,9427.6875,28426779937,1.0021350383758545,35047512730,190.3425750732422,10622761958
20.086950302124023,250293832,9205.7265625,27706531577,1.0058530569076538,32807890269,184.69216918945312,10484902804
20.000232696533203,250225840,9199.5849609375,26583653947,1.0064189434051514,30727310848,183.9669189453125,9607939606
20.02150154113769,198377285,9261.1044921875,24324691031,1.004101037979126,27864589885,183.9698944091797,9145611130
20.26699447631836,273890078,9324.7177734375,21242676385,1.0047580003738403,23973071925,183.92572021484372,8087991830
20.20604515075684,257571666,9235.3544921875,21132220847,1.0044469833374023,24597499287,182.42501831054688,8760247744
20.73798179626465,296502530,9412.6123046875,26170255634,1.004343032836914,30710349697,186.35519409179688,10551917945
20.72467422485352,263685442,9342.52734375,26198609048,1.004742980003357,30721581637,189.30416870117188,10024177342
20.81792259216309,241489968,9360.8798828125,23133895765,1.0030330419540403,28578448466,191.5938415527344,10156458684
20.646936416625977,222003636,9267.5615234375,22700383839,1.0057320594787598,27694410589,187.9765472412109,9081247799
19.690773010253903,184596047,8804.880859375,24333037836,1.0024980306625366,28749114086,184.2114715576172,9176780911
19.73544692993164,176812608,8813.58203125,17578630606,1.000188946723938,20459420156,185.0287170410156,7277418704
20.48175811767578,239714468,9055.5263671875,20587919881,1.002694010734558,24552202767,189.47727966308597,8752784211
20.133140563964844,209454454,8757.7880859375,20265510765,1.002437949180603,23739145075,185.48963928222656,7877424106
20.857446670532227,227650068,8815.662109375,20309769107,1.001397967338562,23449537112,186.84341430664065,7792186666
21.250431060791016,252296146,8808.2626953125,17545755405,1.0031750202178955,20071939197,188.2587432861328,7343173596
21.26469993591309,237992230,8708.0947265625,19084739975,1.005581974983215,21911169228,185.9996337890625,7872664470
20.316225051879883,225530775,8491.9921875,21796856471,1.0013689994812012,25291395573,180.52117919921875,8815678477
20.28265380859375,211016746,8550.7607421875,16495389808,1.0067460536956787,18225904912,183.34835815429688,6789888120
20.26079368591309,224982344,8577.9755859375,18668638897,1.0084710121154783,20418489157,185.1192321777344,7364325471
19.316869735717773,224380017,8309.2861328125,21579470673,1.0120079517364502,24102161964,180.55960083007807,7787662111
18.703298568725582,206923366,8206.1455078125,21083613816,1.0089679956436155,23104090327,177.45555114746094,7536699743
18.172273635864254,210091849,8027.26806640625,20764300437,1.0054399967193604,22255938426,175.69834899902344,7205785149
16.84021759033203,228429806,7642.75,22514243371,1.000411033630371,26004738831,161.4627227783203,8546371325
15.581703186035156,341456274,7296.57763671875,34242315785,1.0030449628829956,39068899485,150.26817321777344,12020749863
16.41950035095215,255961052,7397.796875,21008924418,1.013129949569702,24605070720,153.41778564453125,8289198330
15.278764724731444,232363837,7047.9169921875,30433517289,1.0175189971923828,25990545761,142.83470153808594,7782769098
15.267363548278809,242510343,7146.1337890625,42685231262,1.0031139850616455,33648447519,146.47653198242188,10962753356
15.527255058288574,205893351,7218.37109375,21129505542,1.009773015975952,23545460689,148.96507263183594,7648516297
16.09828758239746,255021618,7531.66357421875,23991412764,1.0050270557403564,27416693309,153.01055908203125,8778095308
15.68320655822754,194516396,7463.10595703125,19050116751,1.004080057144165,21502793846,151.7175750732422,7346531960
16.273303985595703,250074235,7761.24365234375,19709695456,1.0045210123062134,22304763156,155.3041534423828,7503898278
15.715950965881348,213428131,7569.6298828125,17158194786,1.0017030239105225,19145198648,152.53968811035156,6565950868
15.496335983276367,203268417,7424.29248046875,18720708479,1.0024809837341309,21027847332,151.18572998046875,7102780298
15.191858291625977,200809249,7321.98828125,17082040706,1.0016809701919556,19093390526,149.0591583251953,6670561362
15.309556007385254,219927266,7320.1455078125,14797485769,1.0031349658966064,16691088420,147.9564208984375,6204379850
15.279977798461914,237605471,7252.03466796875,21664240918,1.0079389810562134,24761899935,146.74774169921875,7865937094
15.762839317321776,255410908,7448.3076171875,18816085231,1.0100719928741455,21171449599,149.24899291992188,6745910228
15.711298942565918,236694082,7546.99658203125,18104466307,1.0034279823303225,19022188750,149.19444274902344,6458766441
15.667085647583008,242693199,7556.23779296875,15453520564,1.0074119567871094,16402700924,148.76815795898438,5911233284
15.67452335357666,223721643,7564.34521484375,15409908086,1.006376028060913,16556799286,151.2647247314453,6441727252
15.448538780212402,209955476,7400.8994140625,17872021272,1.0042530298233032,19283208376,148.2251739501953,6744206747
14.958869934082031,192615787,7278.11962890625,18249031195,1.0058549642562866,19145357481,146.2670440673828,6859512025
14.82455062866211,170909631,7217.42724609375,16350490689,1.0119229555130005,19625934979,143.60800170898438,7037180049
14.818166732788086,165964330,7243.13427734375,18927080224,1.0058369636535645,21128996533,145.60400390625,7890383413
14.878744125366213,177476227,7269.6845703125,17125736940,1.001750946044922,19588662449,144.9447479248047,7264810247
14.50501537322998,173092733,7124.673828125,17137029730,1.0060880184173584,19018920700,142.86923217773438,7048066973
14.490446090698242,167670329,7152.3017578125,16881129804,1.0046160221099854,19575469230,143.114990234375,7235153411
13.558786392211914,178952097,6932.48046875,20213265950,1.0039860010147097,23894286942,133.61402893066406,8992282119
12.386940956115724,186995962,6640.51513671875,22363804217,0.9933390021324158,28074801122,122.60388946533205,9057166141
13.535260200500488,234697405,7276.802734375,31836522778,1.006127953529358,36156312247,133.09219360351562,11864518321
13.445778846740724,174965245,7202.84423828125,25904604416,1.0085690021514893,30032554753,129.32113647460938,9564699140
13.570778846740724,203861105,7218.81640625,22633815180,1.0058419704437256,27492020303,129.06605529785156,8173594150
13.380659103393556,192827533,7191.15869140625,19312552168,1.0057580471038818,22141256341,128.13095092773438,7449064703
13.835881233215332,204111890,7511.5888671875,23134537956,1.0038870573043823,26913344236,132.3725128173828,9121058481
13.369033813476562,159105887,7355.62841796875,27831788041,1.0121359825134275,31988935316,128.6140899658203,9622497693
13.444570541381836,177372409,7322.5322265625,22991622105,1.0085870027542114,27906575904,129.0638885498047,7961819689
13.17483901977539,152718120,7275.15576171875,21559505149,1.004660964012146,24502862889,126.4546356201172,8418019054
13.208636283874512,157660620,7238.966796875,22787010034,1.0039880275726318,27081119738,126.36122131347656,8600871980
13.362719535827637,164413385,7290.08837890625,22777360996,1.0058029890060425,26617288047,127.21460723876952,8299390176
13.705416679382324,197525901,7317.990234375,21365673026,1.0003069639205933,25847515455,128.3227081298828,8069298610
14.15004539489746,225354585,7422.65283203125,22445257702,1.0042099952697754,26657374932,134.7579803466797,9708776786
13.947442054748535,187275635,7292.9951171875,22874131672,1.0061750411987305,27104097511,132.63348388671875,9796951716
13.727642059326172,166278254,7193.59912109375,21167946112,0.9996790289878844,24214120056,129.61085510253906,8936866397
13.689083099365234,172980718,7200.17431640625,18565664997,0.9998360276222228,21503143454,130.802001953125,7935230330
13.027010917663574,156376427,6985.47021484375,20802083465,1.0015649795532229,24212314977,127.4101791381836,8032709256
13.660451889038086,173683857,7344.88427734375,28111481032,1.0041919946670532,32420287856,134.1717071533203,10476845358
13.891511917114258,182230374,7410.65673828125,18444271275,1.007472038269043,21585629320,135.06936645507812,7430904515
14.111019134521484,202552703,7411.3173828125,19725074095,1.0061969757080078,24090142146,136.2767791748047,7526675353
14.957807540893556,224800409,7769.21923828125,23276261598,1.0029029846191406,29460474864,144.3041534423828,9093747121
15.009249687194824,191948560,8163.6923828125,28767291327,1.001723051071167,32765511976,143.5439910888672,9257954672
14.602933883666992,183632222,8079.86279296875,31672559265,1.0042530298233032,35175740304,141.2581329345703,9387194957
14.498313903808594,169699829,7879.0712890625,24045990466,1.006572961807251,28026673217,138.9792022705078,7697325348
15.025826454162598,200173072,8166.55419921875,28714583844,1.0014619827270508,34207037022,143.96377563476562,9084816203
14.946328163146973,201663503,8037.53759765625,25521165085,1.0000909566879272,31049760361,142.92710876464844,9332208590
15.322083473205566,231150158,8192.494140625,22903438381,1.002478003501892,27250055613,145.87393188476562,8528167453
15.227272033691406,211785744,8144.1943359375,22482910688,1.0033470392227173,26468468000,144.22659301757812,8378529470
16.626121520996094,299316969,8827.7646484375,44841784107,1.0018210411071775,57687160761,165.95535278320312,16712318373
17.65481185913086,380806616,8807.0107421875,40102834650,0.9996560215950012,49045902728,166.23068237304688,15173694057
17.076946258544922,260423404,8723.7861328125,31313981931,0.999230980873108,40752742739,164.39100646972656,13735193018
18.13519859313965,347229168,8929.0380859375,36372139320,1.002879023551941,47263851458,170.7799530029297,14997091826
17.82391929626465,257317647,8942.80859375,32337772627,1.0027409791946411,43805026250,175.3656768798828,14929342256
17.369253158569336,266285621,8706.2451171875,34217320471,0.9985349774360656,42680566067,166.9698486328125,13713374132
17.325275421142578,245125919,8657.642578125,26422375678,1.0006879568099976,33079894466,167.12051391601562,11144529787
18.127666473388672,295922233,8745.89453125,24097418512,1.0014179944992063,31080893275,169.69715881347656,9789369362
17.79836082458496,237634401,8680.8759765625,22600204051,1.000594973564148,29749248330,168.29415893554688,9209827928
17.021404266357422,221009513,8406.515625,25770680779,0.9984089732170104,33631459310,162.92855834960938,10396868698
17.047409057617188,213341615,8445.4345703125,24397913026,1.0029699802398682,33356108238,163.05117797851562,10657671162
16.976106643676758,208315919,8367.84765625,19647331549,1.0021129846572876,26340299495,161.283935546875,8256956802
17.43863296508789,248646036,8596.830078125,22177678796,1.0005040168762207,29121614731,168.0771026611328,9261861590
17.691341400146484,227584506,8909.8193359375,28647338393,1.0018999576568604,37771545362,170.93089294433594,11004476145
18.115135192871094,257579475,9358.58984375,34398744403,1.0007599592208862,44123906993,176.3703155517578,11772875064
17.912776947021484,221674739,9316.6298828125,30682598115,1.002295970916748,42323320108,175.0503387451172,10725267311
18.590408325195312,264686498,9508.9931640625,32378792851,1.0014519691467283,43624728074,184.6904754638672,12604789338
18.21097946166992,245035922,9350.529296875,29432489719,1.000648021697998,40496855325,180.16017150878903,11728616394
18.218320846557617,238461925,9392.875,25922656496,1.0012160539627075,34763069931,183.6739501953125,11569697182
18.448184967041016,256209045,9344.365234375,30835736946,1.0005439519882202,40560625161,188.61753845214844,14054425389
18.46275520324707,227749150,9293.521484375,30934096509,0.9989129900932312,39849489336,189.8650665283203,12392875241
18.177366256713867,213533737,9180.962890625,29893183716,1.0017449855804443,36950713371,189.25059509277344,11714191695
19.215049743652344,301486499,9613.423828125,35222060874,1.0028380155563354,46504757742,204.2302398681641,14865434435
20.59526252746582,394704716,9729.8017578125,37628823716,0.997215986251831,46549174003,212.33908081054688,16425589683
22.062257766723636,485529457,9795.943359375,34522718159,0.997750997543335,42966951015,222.7260589599609,16673443564
21.782419204711918,376067881,9865.119140625,35172043762,0.999534010887146,44251729422,223.14651489257807,16741203125
24.30856132507324,523664695,10116.673828125,35807884663,1.0014729499816897,44977724508,228.5785675048828,15031356241
25.21831512451172,730144278,9856.611328125,39386548075,1.000640034675598,48784184264,223.522705078125,16210008511
25.63740348815918,567226060,10208.236328125,37648059389,0.9984229803085328,46001561028,235.8511962890625,16964695963
26.46676254272461,492328618,10326.0546875,43444303830,1.002558946609497,54829582150,265.4061279296875,24545049386
25.440099716186523,463998187,10214.3798828125,49356071373,0.9985790252685548,63588479574,268.0992431640625,25801317504
